
time,gFx,gFy,gFz,Latitude,Longitude,Speed (m/s),
66.989658,-0.1348,0.9088,-0.1172,30.32600000,78.00712833,0.00000000,
66.991918,-0.1329,0.9049,-0.1153,30.32600000,78.00712833,0.00000000,
67.029841,-0.1290,0.8990,-0.1133,30.32600000,78.00712833,0.00000000,
67.032613,-0.1250,0.8951,-0.1113,30.32600000,78.00712833,0.00000000,
67.071596,-0.1192,0.8893,-0.1094,30.32600000,78.00712833,0.00000000,
67.074740,-0.1153,0.8912,-0.1113,30.32600000,78.00712833,0.00000000,
67.109184,-0.1094,0.8970,-0.1133,30.32600000,78.00712833,0.00000000,
67.112028,-0.0996,0.9147,-0.1153,30.32600000,78.00712833,0.00000000,
67.149228,-0.0801,0.9342,-0.1172,30.32600000,78.00712833,0.00000000,
67.151476,-0.0742,0.9538,-0.1172,30.32600000,78.00712833,0.00000000,
67.190067,-0.0703,0.9713,-0.1153,30.32600000,78.00712833,0.00000000,
67.192510,-0.0684,0.9869,-0.1113,30.32600000,78.00712833,0.00000000,
67.229174,-0.0703,1.0007,-0.1055,30.32600000,78.00712833,0.00000000,
67.231807,-0.0722,1.0007,-0.0977,30.32600000,78.00712833,0.00000000,
67.269227,-0.0918,1.0007,-0.0782,30.32600000,78.00712833,0.00000000,
67.271951,-0.1016,1.0007,-0.0605,30.32600000,78.00712833,0.00000000,
67.307725,-0.1133,1.0007,-0.0430,30.32600000,78.00712833,0.00000000,
67.309747,-0.1250,1.0007,-0.0410,30.32600000,78.00712833,0.00000000,
67.348187,-0.1367,1.0007,-0.0391,30.32600000,78.00712833,0.00000000,
67.350003,-0.1485,1.0007,-0.0410,30.32600000,78.00712833,0.00000000,
67.389057,-0.1583,0.9869,-0.0547,30.32600000,78.00712833,0.00000000,
67.391635,-0.1661,0.9733,-0.0664,30.32600000,78.00712833,0.00000000,
67.429072,-0.1700,0.9596,-0.0801,30.32600000,78.00712833,0.00000000,
67.431089,-0.1700,0.9459,-0.0664,30.32600000,78.00712833,0.00000000,
67.469013,-0.1700,0.9342,-0.0684,30.32600000,78.00712833,0.00000000,
67.472136,-0.1641,0.9342,-0.0684,30.32600000,78.00712833,0.00000000,
67.508411,-0.1583,0.9459,-0.0684,30.32600000,78.00712833,0.00000000,
67.512553,-0.1504,0.9615,-0.0703,30.32600000,78.00712833,0.00000000,
67.549027,-0.1446,0.9733,-0.0722,30.32600000,78.00712833,0.00000000,
67.552309,-0.1407,0.9869,-0.0899,30.32600000,78.00712833,0.00000000,
67.588589,-0.1387,0.9869,-0.0938,30.32600000,78.00712833,0.00000000,
67.591062,-0.1446,0.9752,-0.0977,30.32600000,78.00712833,0.00000000,
67.628309,-0.1504,0.9615,-0.0996,30.32600000,78.00712833,0.00000000,
67.631557,-0.1621,0.9459,-0.1016,30.32600000,78.00712833,0.00000000,
67.669753,-0.1779,0.9322,-0.1036,30.32600000,78.00712833,0.00000000,
67.673238,-0.1915,0.9166,-0.1036,30.32600000,78.00712833,0.00000000,
67.707639,-0.2033,0.9166,-0.1016,30.32600000,78.00712833,0.00000000,
67.710263,-0.2091,0.9147,-0.0996,30.32600000,78.00712833,0.00000000,
67.747891,-0.2110,0.9147,-0.0996,30.32600000,78.00712833,0.00000000,
67.750676,-0.2071,0.9166,-0.0977,30.32600000,78.00712833,0.00000000,
67.788178,-0.1954,0.9284,-0.0977,30.32600000,78.00712833,0.00000000,
67.790735,-0.1817,0.9459,-0.0977,30.32600000,78.00712833,0.00000000,
67.827728,-0.1681,0.9596,-0.0977,30.32600000,78.00712833,0.00000000,
67.830092,-0.1544,0.9733,-0.0996,30.32600000,78.00712833,0.00000000,
67.867271,-0.1427,0.9869,-0.1016,30.32600000,78.00712833,0.00000000,
67.869817,-0.1387,1.0007,-0.1016,30.32600000,78.00712833,0.00000000,
67.907029,-0.1387,1.0007,-0.1036,30.32600000,78.00712833,0.00000000,
67.909416,-0.1427,1.0007,-0.1055,30.32600000,78.00712833,0.00000000,
67.946811,-0.1504,1.0007,-0.1074,30.32600000,78.00712833,0.00000000,
67.949027,-0.1602,1.0007,-0.1094,30.32600000,78.00712833,0.00000000,
67.987560,-0.1700,0.9869,-0.1094,30.32600000,78.00712833,0.00000000,
67.990159,-0.1758,0.9733,-0.1094,30.32600000,78.00712833,0.00000000,
68.027150,-0.1758,0.9615,-0.1074,30.32600000,78.00712833,0.00000000,
68.029724,-0.1739,0.9479,-0.1016,30.32600000,78.00712833,0.00000000,
68.066589,-0.1700,0.9342,-0.0840,30.32600000,78.00712833,0.00000000,
68.069281,-0.1621,0.9205,-0.0645,30.32600000,78.00712833,0.00000000,
68.106281,-0.1563,0.9205,-0.0468,30.32600000,78.00712833,0.00000000,
68.109299,-0.1485,0.9186,-0.0293,30.32600000,78.00712833,0.00000000,
68.146799,-0.1446,0.9186,-0.0137,30.32600000,78.00712833,0.00000000,
68.149508,-0.1446,0.9186,0.0000,30.32600000,78.00712833,0.00000000,
68.186799,-0.1465,0.9186,0.0000,30.32600000,78.00712833,0.00000000,
68.189294,-0.1504,0.9186,0.0000,30.32600000,78.00712833,0.00000000,
68.227277,-0.1583,0.9186,0.0000,30.32600000,78.00712833,0.00000000,
68.229584,-0.1681,0.9166,0.0000,30.32600000,78.00712833,0.00000000,
68.266402,-0.1758,0.9166,0.0000,30.32600000,78.00712833,0.00000000,
68.269421,-0.1837,0.9107,-0.0137,30.32600000,78.00712833,0.00000000,
68.306773,-0.1915,0.9068,-0.0273,30.32600000,78.00712833,0.00000000,
68.309922,-0.1973,0.9049,-0.0410,30.32600000,78.00712833,0.00000000,
68.345867,-0.2012,0.8990,-0.0410,30.32600000,78.00712833,0.00000000,
68.349071,-0.2071,0.8990,-0.0410,30.32600000,78.00712833,0.00000000,
68.385536,-0.2091,0.8990,-0.0410,30.32600000,78.00712833,0.00000000,
68.387648,-0.2110,0.9010,-0.0273,30.32600000,78.00712833,0.00000000,
68.425417,-0.2130,0.9049,-0.0137,30.32600000,78.00712833,0.00000000,
68.427362,-0.2130,0.9088,0.0000,30.32600000,78.00712833,0.00000000,
68.465460,-0.2110,0.9128,0.0000,30.32600000,78.00712833,0.00000000,
68.468045,-0.2110,0.9303,0.0000,30.32600000,78.00712833,0.00000000,
68.505374,-0.2071,0.9440,0.0000,30.32600000,78.00712833,0.00000000,
68.508897,-0.2052,0.9596,0.0000,30.32600000,78.00712833,0.00000000,
68.545595,-0.1993,0.9733,0.0000,30.32600000,78.00712833,0.00000000,
68.548179,-0.1935,0.9869,0.0000,30.32600000,78.00712833,0.00000000,
68.584676,-0.1856,1.0007,0.0000,30.32600000,78.00712833,0.00000000,
68.588696,-0.1779,1.0007,0.0000,30.32600000,78.00712833,0.00000000,
68.624575,-0.1719,1.0007,0.0000,30.32600000,78.00712833,0.00000000,
68.626692,-0.1681,1.0007,0.0000,30.32600000,78.00712833,0.00000000,
68.664115,-0.1641,1.0007,0.0000,30.32600000,78.00712833,0.00000000,
68.666223,-0.1621,1.0007,0.0000,30.32600000,78.00712833,0.00000000,
68.704373,-0.1621,0.9869,0.0000,30.32600000,78.00712833,0.00000000,
68.706342,-0.1661,0.9733,0.0000,30.32600000,78.00712833,0.00000000,
68.743897,-0.1681,0.9615,0.0000,30.32600000,78.00712833,0.00000000,
68.745899,-0.1719,0.9479,-0.0116,30.32600000,78.00712833,0.00000000,
68.786143,-0.1758,0.9342,-0.0273,30.32600000,78.00712833,0.00000000,
68.788820,-0.1758,0.9186,-0.0430,30.32600000,78.00712833,0.00000000,
68.824040,-0.1739,0.9186,-0.0624,30.32600000,78.00712833,0.00000000,
68.826622,-0.1700,0.9166,-0.0820,30.32600000,78.00712833,0.00000000,
68.864159,-0.1641,0.9166,-0.1036,30.32600000,78.00712833,0.00000000,
68.868655,-0.1544,0.9147,-0.1153,30.32600000,78.00712833,0.00000000,
68.903918,-0.1465,0.9147,-0.1250,30.32600000,78.00712833,0.00000000,
68.906324,-0.1387,0.9147,-0.1329,30.32600000,78.00712833,0.00000000,
68.943748,-0.1329,0.9147,-0.1387,30.32600000,78.00712833,0.00000000,
68.946604,-0.1270,0.9147,-0.1446,30.32600000,78.00712833,0.00000000,
68.983576,-0.1250,0.9147,-0.1446,30.32600000,78.00712833,0.00000000,
68.985935,-0.1250,0.9166,-0.1446,30.32600000,78.00712833,0.00000000,
69.024411,-0.1250,0.9166,-0.1427,30.32600000,78.00712833,0.00000000,
69.027268,-0.1270,0.9322,-0.1427,30.32600000,78.00712833,0.00000000,
69.063778,-0.1270,0.9459,-0.1427,30.32600000,78.00712833,0.00000000,
69.066485,-0.1231,0.9615,-0.1465,30.32600000,78.00712833,0.00000000,
69.103631,-0.1192,0.9733,-0.1504,30.32600000,78.00712833,0.00000000,
69.106162,-0.1113,0.9869,-0.1563,30.32600000,78.00712833,0.00000000,
69.143121,-0.1036,0.9869,-0.1621,30.32600000,78.00712833,0.00000000,
69.145598,-0.0820,0.9869,-0.1681,30.32600000,78.00712833,0.00000000,
69.183294,-0.0624,0.9752,-0.1719,30.32600000,78.00712833,0.00000000,
69.186161,-0.0449,0.9752,-0.1758,30.32600000,78.00712833,0.00000000,
69.222769,-0.0273,0.9615,-0.1779,30.32600000,78.00712833,0.00000000,
69.225711,-0.0116,0.9615,-0.1779,30.32600000,78.00712833,0.00000000,
69.262813,0.0000,0.9752,-0.1779,30.32600000,78.00712833,0.00000000,
69.265572,0.0000,0.9752,-0.1758,30.32600000,78.00712833,0.00000000,
69.302959,0.0000,0.9869,-0.1739,30.32600000,78.00712833,0.00000000,
69.306105,0.0000,0.9869,-0.1700,30.32600000,78.00712833,0.00000000,
69.342926,0.0000,1.0007,-0.1661,30.32600000,78.00712833,0.00000000,
69.345546,0.0000,1.0007,-0.1621,30.32600000,78.00712833,0.00000000,
69.383277,0.0000,1.0007,-0.1602,30.32600000,78.00712833,0.00000000,
69.386903,0.0000,1.0007,-0.1583,30.32600000,78.00712833,0.00000000,
69.422885,0.0000,0.9869,-0.1583,30.32600000,78.00712833,0.00000000,
69.425678,0.0000,0.9752,-0.1602,30.32600000,78.00712833,0.00000000,
69.462849,0.0000,0.9615,-0.1641,30.32600000,78.00712833,0.00000000,
69.465808,0.0000,0.9459,-0.1681,30.32600000,78.00712833,0.00000000,
69.503215,0.0000,0.9322,-0.1719,30.32600000,78.00712833,0.00000000,
69.506417,0.0000,0.9186,-0.1739,30.32600000,78.00712833,0.00000000,
69.542000,0.0000,0.9322,-0.1739,30.32600000,78.00712833,0.00000000,
69.546017,0.0000,0.9459,-0.1739,30.32600000,78.00712833,0.00000000,
69.582169,0.0000,0.9596,-0.1739,30.32600000,78.00712833,0.00000000,
69.584476,0.0000,0.9733,-0.1719,30.32600000,78.00712833,0.00000000,
69.622687,0.0000,0.9869,-0.1719,30.32600000,78.00712833,0.00000000,
69.625706,0.0000,1.0007,-0.1719,30.32600000,78.00712833,0.00000000,
69.664232,0.0000,1.0007,-0.1739,30.32600000,78.00712833,0.00000000,
69.667875,0.0000,1.0007,-0.1758,30.32600000,78.00712833,0.00000000,
69.702377,0.0000,1.0007,-0.1779,30.32600000,78.00712833,0.00000000,
69.704884,0.0000,1.0007,-0.1817,30.32600000,78.00712833,0.00000000,
69.742046,0.0000,1.0007,-0.1837,30.32600000,78.00712833,0.00000000,
69.744997,0.0000,1.0007,-0.1837,30.32600000,78.00712833,0.00000000,
69.781410,0.0000,0.9869,-0.1798,30.32600000,78.00712833,0.00000000,
69.783208,0.0000,0.9869,-0.1739,30.32600000,78.00712833,0.00000000,
69.821185,-0.0137,0.9752,-0.1700,30.32600000,78.00712833,0.00000000,
69.823238,-0.0293,0.9752,-0.1641,30.32600000,78.00712833,0.00000000,
69.861245,-0.0468,0.9615,-0.1621,30.32600000,78.00712833,0.00000000,
69.864034,-0.0645,0.9615,-0.1602,30.32600000,78.00712833,0.00000000,
69.900979,-0.0840,0.9615,-0.1602,30.32600000,78.00712833,0.00000000,
69.903288,-0.1016,0.9615,-0.1602,30.32600000,78.00712833,0.00000000,
69.940491,-0.1036,0.9752,-0.1621,30.32600000,78.00712833,0.00000000,
69.942419,-0.1036,0.9752,-0.1621,30.32600000,78.00712833,0.00000000,
69.980735,-0.1016,0.9869,-0.1602,30.32600000,78.00712833,0.00000000,
69.982930,-0.0977,0.9869,-0.1583,30.32600000,78.00712833,0.00000000,
70.020609,-0.0938,1.0007,-0.1544,30.32600000,78.00712833,0.00000000,
70.023202,-0.0899,1.0007,-0.1524,30.32600000,78.00712833,0.00000000,
70.059650,-0.0879,1.0007,-0.1465,30.32600000,78.00712833,0.00000000,
70.061234,-0.0859,1.0007,-0.1446,30.32600000,78.00712833,0.00000000,
70.099751,-0.0840,1.0007,-0.1446,30.32600000,78.00712833,0.00000000,
70.101828,-0.0859,1.0007,-0.1485,30.32600000,78.00712833,0.00000000,
70.139367,-0.0899,0.9869,-0.1544,30.32600000,78.00712833,0.00000000,
70.141622,-0.0938,0.9869,-0.1583,30.32600000,78.00712833,0.00000000,
70.179359,-0.0996,0.9752,-0.1641,30.32600000,78.00712833,0.00000000,
70.181201,-0.1074,0.9752,-0.1681,30.32600000,78.00712833,0.00000000,
70.219982,-0.1113,0.9615,-0.1700,30.32600000,78.00712833,0.00000000,
70.222614,-0.1133,0.9479,-0.1700,30.32600000,78.00712833,0.00000000,
70.260381,-0.1133,0.9479,-0.1719,30.32600000,78.00712833,0.00000000,
70.263104,-0.1074,0.9479,-0.1719,30.32600000,78.00712833,0.00000000,
70.299972,-0.0859,0.9615,-0.1719,30.32600000,78.00712833,0.00000000,
70.302663,-0.0664,0.9615,-0.1758,30.32600000,78.00712833,0.00000000,
70.342119,-0.0468,0.9752,-0.1798,30.32600000,78.00712833,0.00000000,
70.345965,-0.0293,0.9869,-0.1856,30.32600000,78.00712833,0.00000000,
70.379909,-0.0137,0.9869,-0.1935,30.32600000,78.00712833,0.00000000,
70.382878,0.0000,0.9733,-0.2033,30.32600000,78.00712833,0.00000000,
70.420110,0.0000,0.9596,-0.2091,30.32600000,78.00712833,0.00000000,
70.422479,0.0000,0.9440,-0.2169,30.32600000,78.00712833,0.00000000,
70.459746,0.0000,0.9303,-0.2208,30.32600000,78.00712833,0.00000000,
70.463763,0.0000,0.9147,-0.2228,30.32600000,78.00712833,0.00000000,
70.499551,0.0000,0.9147,-0.2208,30.32600000,78.00712833,0.00000000,
70.502156,0.0000,0.9284,-0.2169,30.32600000,78.00712833,0.00000000,
70.538416,0.0000,0.9420,-0.2110,30.32600000,78.00712833,0.00000000,
70.541317,0.0000,0.9577,-0.2033,30.32600000,78.00712833,0.00000000,
70.578622,0.0000,0.9713,-0.1954,30.32600000,78.00712833,0.00000000,
70.580854,0.0000,0.9869,-0.1915,30.32600000,78.00712833,0.00000000,
70.619558,0.0000,1.0007,-0.1876,30.32600000,78.00712833,0.00000000,
70.621748,0.0000,1.0007,-0.1856,30.32600000,78.00712833,0.00000000,
70.658874,0.0000,1.0007,-0.1856,30.32600000,78.00712833,0.00000000,
70.661547,0.0000,1.0007,-0.1876,30.32600000,78.00712833,0.00000000,
70.698547,-0.0137,1.0007,-0.1856,30.32600000,78.00712833,0.00000000,
70.700840,-0.0312,0.9869,-0.1856,30.32600000,78.00712833,0.00000000,
70.739010,-0.0508,0.9733,-0.1817,30.32600000,78.00712833,0.00000000,
70.741613,-0.0762,0.9577,-0.1779,30.32600000,78.00712833,0.00000000,
70.779905,-0.1036,0.9382,-0.1758,30.32600000,78.00712833,0.00000000,
70.783577,-0.1309,0.9205,-0.1739,30.32600000,78.00712833,0.00000000,
70.820926,-0.1465,0.9010,-0.1719,30.32600000,78.00712833,0.00000000,
70.823237,-0.1544,0.8932,-0.1719,30.32600000,78.00712833,0.00000000,
70.857495,-0.1583,0.8873,-0.1739,30.32600000,78.00712833,0.00000000,
70.859941,-0.1544,0.8873,-0.1758,30.32600000,78.00712833,0.00000000,
70.897786,-0.1446,0.8912,-0.1758,30.32600000,78.00712833,0.00000000,
70.899627,-0.1329,0.9107,-0.1758,30.32600000,78.00712833,0.00000000,
70.937995,-0.1211,0.9284,-0.1719,30.32600000,78.00712833,0.00000000,
70.940004,-0.1094,0.9498,-0.1681,30.32600000,78.00712833,0.00000000,
70.978188,-0.0996,0.9694,-0.1602,30.32600000,78.00712833,0.00000000,
70.980651,-0.0938,0.9869,-0.1544,30.32600000,78.00712833,0.00000000,
71.018756,-0.0899,1.0007,-0.1504,30.32600000,78.00712833,0.00000000,
71.021555,-0.0879,1.0007,-0.1465,30.32600000,78.00712833,0.00000000,
71.058720,-0.0879,1.0007,-0.1446,30.32600000,78.00712833,0.00000000,
71.062188,-0.0918,1.0007,-0.1446,30.32600000,78.00712833,0.00000000,
71.097808,-0.0957,0.9869,-0.1465,30.32600000,78.00712833,0.00000000,
71.099931,-0.1016,0.9869,-0.1485,30.32600000,78.00712833,0.00000000,
71.137865,-0.1094,0.9752,-0.1504,30.32600000,78.00712833,0.00000000,
71.140963,-0.1172,0.9596,-0.1504,30.32600000,78.00712833,0.00000000,
71.176009,-0.1250,0.9479,-0.1504,30.32600000,78.00712833,0.00000000,
71.177927,-0.1309,0.9342,-0.1485,30.32600000,78.00712833,0.00000000,
71.216463,-0.1387,0.9479,-0.1485,30.32600000,78.00712833,0.00000000,
71.218079,-0.1446,0.9479,-0.1485,30.32600000,78.00712833,0.00000000,
71.256428,-0.1504,0.9479,-0.1465,30.32600000,78.00712833,0.00000000,
71.259281,-0.1563,0.9479,-0.1446,30.32600000,78.00712833,0.00000000,
71.295617,-0.1621,0.9479,-0.1446,30.32600000,78.00712833,0.00000000,
71.297400,-0.1681,0.9440,-0.1446,30.32600000,78.00712833,0.00000000,
71.335974,-0.1719,0.9322,-0.1446,30.32600000,78.00712833,0.00000000,
71.337282,-0.1758,0.9147,-0.1446,30.32600000,78.00712833,0.00000000,
71.376115,-0.1779,0.9088,-0.1446,30.32600000,78.00712833,0.00000000,
71.377639,-0.1758,0.9049,-0.1446,30.32600000,78.00712833,0.00000000,
71.416352,-0.1739,0.9049,-0.1446,30.32600000,78.00712833,0.00000000,
71.418568,-0.1700,0.9068,-0.1427,30.32600000,78.00712833,0.00000000,
71.455286,-0.1661,0.9068,-0.1407,30.32600000,78.00712833,0.00000000,
71.456812,-0.1621,0.9068,-0.1387,30.32600000,78.00712833,0.00000000,
71.494790,-0.1583,0.9128,-0.1387,30.32600000,78.00712833,0.00000000,
71.496515,-0.1563,0.9166,-0.1387,30.32600000,78.00712833,0.00000000,
71.535769,-0.1544,0.9166,-0.1387,30.32600000,78.00712833,0.00000000,
71.537962,-0.1563,0.9186,-0.1407,30.32600000,78.00712833,0.00000000,
71.576001,-0.1583,0.9186,-0.1407,30.32600000,78.00712833,0.00000000,
71.578629,-0.1621,0.9205,-0.1427,30.32600000,78.00712833,0.00000000,
71.615114,-0.1661,0.9205,-0.1465,30.32600000,78.00712833,0.00000000,
71.617564,-0.1681,0.9342,-0.1485,30.32600000,78.00712833,0.00000000,
71.655931,-0.1719,0.9342,-0.1504,30.32600000,78.00712833,0.00000000,
71.658109,-0.1758,0.9479,-0.1544,30.32600000,78.00712833,0.00000000,
71.695606,-0.1798,0.9479,-0.1583,30.32600000,78.00712833,0.00000000,
71.698595,-0.1817,0.9459,-0.1621,30.32600000,78.00712833,0.00000000,
71.736162,-0.1837,0.9459,-0.1681,30.32600000,78.00712833,0.00000000,
71.739526,-0.1856,0.9322,-0.1719,30.32600000,78.00712833,0.00000000,
71.775342,-0.1856,0.9322,-0.1739,30.32600000,78.00712833,0.00000000,
71.778929,-0.1876,0.9147,-0.1758,30.32600000,78.00712833,0.00000000,
71.815712,-0.1915,0.9147,-0.1758,30.32600000,78.00712833,0.00000000,
71.818287,-0.1935,0.9147,-0.1739,30.32600000,78.00712833,0.00000000,
71.854674,-0.1973,0.9147,-0.1681,30.32600000,78.00712833,0.00000000,
71.856801,-0.2033,0.9147,-0.1602,30.32600000,78.00712833,0.00000000,
71.894888,-0.2091,0.9088,-0.1524,30.32600000,78.00712833,0.00000000,
71.897575,-0.2130,0.9068,-0.1485,30.32600000,78.00712833,0.00000000,
71.935737,-0.2189,0.9010,-0.1446,30.32600000,78.00712833,0.00000000,
71.938236,-0.2228,0.8990,-0.1407,30.32600000,78.00712833,0.00000000,
71.975903,-0.2266,0.8951,-0.1387,30.32600000,78.00712833,0.00000000,
71.977715,-0.2266,0.8912,-0.1387,30.32600000,78.00712833,0.00000000,
72.014165,-0.2266,0.8912,-0.1387,30.32600000,78.00712833,0.00000000,
72.016784,-0.2228,0.8932,-0.1407,30.32600000,78.00712833,0.00000000,
72.053766,-0.2208,0.8990,-0.1407,30.32600000,78.00712833,0.00000000,
72.056420,-0.2189,0.9166,-0.1407,30.32600000,78.00712833,0.00000000,
72.093334,-0.2169,0.9205,-0.1427,30.32600000,78.00712833,0.00000000,
72.095247,-0.2169,0.9244,-0.1465,30.32600000,78.00712833,0.00000000,
72.134969,-0.2208,0.9303,-0.1504,30.32600000,78.00712833,0.00000000,
72.138198,-0.2266,0.9284,-0.1544,30.32600000,78.00712833,0.00000000,
72.173982,-0.2326,0.9224,-0.1602,30.32600000,78.00712833,0.00000000,
72.176735,-0.2403,0.9030,-0.1661,30.32600000,78.00712833,0.00000000,
72.214487,-0.2462,0.8970,-0.1719,30.32600000,78.00712833,0.00000000,
72.217078,-0.2520,0.8912,-0.1758,30.32600000,78.00712833,0.00000000,
72.253843,-0.2560,0.8795,-0.1798,30.32600000,78.00712833,0.00000000,
72.259047,-0.2580,0.8756,-0.1779,30.32600000,78.00712833,0.00000000,
72.293949,-0.2560,0.8697,-0.1739,30.32600000,78.00712833,0.00000000,
72.296735,-0.2501,0.8678,-0.1700,30.32600000,78.00712833,0.00000000,
72.333835,-0.2423,0.8678,-0.1661,30.32600000,78.00712833,0.00000000,
72.336343,-0.2306,0.8697,-0.1602,30.32600000,78.00712833,0.00000000,
72.372450,-0.2189,0.8756,-0.1563,30.32600000,78.00712833,0.00000000,
72.374235,-0.2052,0.8776,-0.1524,30.32600000,78.00712833,0.00000000,
72.412780,-0.1876,0.8834,-0.1504,30.32600000,78.00712833,0.00000000,
72.414586,-0.1719,0.8893,-0.1504,30.32600000,78.00712833,0.00000000,
72.452731,-0.1524,0.8951,-0.1524,30.32600000,78.00712833,0.00000000,
72.454513,-0.1348,0.9166,-0.1524,30.32600000,78.00712833,0.00000000,
72.492706,-0.1036,0.9342,-0.1544,30.32600000,78.00712833,0.00000000,
72.494379,-0.0762,0.9538,-0.1544,30.32600000,78.00712833,0.00000000,
72.532208,-0.0528,0.9733,-0.1524,30.32600000,78.00712833,0.00000000,
72.533862,-0.0312,0.9869,-0.1465,30.32600000,78.00712833,0.00000000,
72.572422,-0.0137,1.0007,-0.1387,30.32600000,78.00712833,0.00000000,
72.574213,0.0000,1.0007,-0.1290,30.32600000,78.00712833,0.00000000,
72.611809,0.0000,1.0007,-0.1172,30.32600000,78.00712833,0.00000000,
72.614128,0.0000,1.0007,-0.0918,30.32600000,78.00712833,0.00000000,
72.651226,0.0000,1.0007,-0.0703,30.32600000,78.00712833,0.00000000,
72.653541,0.0000,1.0007,-0.0488,30.32600000,78.00712833,0.00000000,
72.691435,0.0000,1.0007,-0.0293,30.32600000,78.00712833,0.00000000,
72.693508,0.0000,1.0007,-0.0137,30.32600000,78.00712833,0.00000000,
72.732798,0.0000,1.0007,0.0000,30.32600000,78.00712833,0.00000000,
72.734731,0.0000,1.0007,0.0000,30.32600000,78.00712833,0.00000000,
72.771960,0.0000,1.0007,0.0000,30.32600000,78.00712833,0.00000000,
72.774408,0.0000,1.0007,-0.0137,30.32600000,78.00712833,0.00000000,
72.811818,0.0000,1.0007,-0.0293,30.32600000,78.00712833,0.00000000,
72.814327,0.0000,1.0007,-0.0449,30.32600000,78.00712833,0.00000000,
72.855559,0.0000,1.0007,-0.0624,30.32600000,78.00712833,0.00000000,
72.858378,0.0000,1.0007,-0.0801,30.32600000,78.00712833,0.00000000,
72.891803,0.0000,0.9869,-0.0977,30.32600000,78.00712833,0.00000000,
72.894250,0.0000,0.9713,-0.1036,30.32600000,78.00712833,0.00000000,
72.932558,0.0000,0.9518,-0.1055,30.32600000,78.00712833,0.00000000,
72.936280,0.0000,0.9342,-0.1036,30.32600000,78.00712833,0.00000000,
72.971486,0.0000,0.9166,-0.1016,30.32600000,78.00712833,0.00000000,
72.973985,0.0000,0.9010,-0.0840,30.32600000,78.00712833,0.00000000,
73.011695,0.0000,0.9010,-0.0664,30.32600000,78.00712833,0.00000000,
73.014396,0.0000,0.9166,-0.0468,30.32600000,78.00712833,0.00000000,
73.050990,0.0000,0.9361,-0.0293,30.32600000,78.00712833,0.00000000,
73.054096,0.0000,0.9538,-0.0137,30.32600000,78.00712833,0.00000000,
73.091182,0.0000,0.9733,0.0000,30.32600000,78.00712833,0.00000000,
73.093339,0.0000,0.9869,0.0000,30.32600000,78.00712833,0.00000000,
73.131067,0.0000,0.9869,0.0000,30.32600000,78.00712833,0.00000000,
73.134351,0.0000,0.9733,0.0000,30.32600000,78.00712833,0.00000000,
73.170816,0.0000,0.9596,0.0000,30.32600000,78.00712833,0.00000000,
73.173446,0.0000,0.9440,0.0000,30.32600000,78.00712833,0.00000000,
73.210452,0.0000,0.9244,0.0000,30.32600000,78.00712833,0.00000000,
73.213009,0.0000,0.9088,0.0000,30.32600000,78.00712833,0.00000000,
73.250062,0.0000,0.9088,0.0000,30.32600000,78.00712833,0.00000000,
73.252086,0.0000,0.9088,0.0000,30.32600000,78.00712833,0.00000000,
73.289561,0.0000,0.9088,0.0000,30.32600000,78.00712833,0.00000000,
73.291713,0.0000,0.9107,0.0000,30.32600000,78.00712833,0.00000000,
73.330097,0.0000,0.9166,0.0000,30.32600000,78.00712833,0.00000000,
73.332512,0.0000,0.9186,0.0000,30.32600000,78.00712833,0.00000000,
73.369857,0.0000,0.9322,0.0000,30.32600000,78.00712833,0.00000000,
73.371860,0.0000,0.9459,0.0000,30.32600000,78.00712833,0.00000000,
73.409840,0.0000,0.9596,0.0000,30.32600000,78.00712833,0.00000000,
73.411781,0.0000,0.9733,0.0000,30.32600000,78.00712833,0.00000000,
73.451102,0.0000,0.9869,0.0000,30.32600000,78.00712833,0.00000000,
73.453944,0.0000,1.0007,0.0000,30.32600000,78.00712833,0.00000000,
73.489771,0.0000,1.0007,0.0000,30.32600000,78.00712833,0.00000000,
73.493012,0.0000,1.0007,0.0000,30.32600000,78.00712833,0.00000000,
73.530854,0.0000,1.0007,0.0000,30.32600000,78.00712833,0.00000000,
73.534454,0.0000,1.0007,0.0000,30.32600000,78.00712833,0.00000000,
73.570161,0.0000,1.0007,0.0000,30.32600000,78.00712833,0.00000000,
73.573082,0.0000,1.0007,0.0000,30.32600000,78.00712833,0.00000000,
73.610213,0.0000,1.0007,0.0000,30.32600000,78.00712833,0.00000000,
73.613183,0.0000,1.0007,0.0000,30.32600000,78.00712833,0.00000000,
73.649178,0.0000,1.0007,0.0000,30.32600000,78.00712833,0.00000000,
73.651310,0.0000,1.0007,0.0000,30.32600000,78.00712833,0.00000000,
73.689729,-0.0116,1.0007,0.0000,30.32600000,78.00712833,0.00000000,
73.693203,-0.0273,1.0007,0.0000,30.32600000,78.00712833,0.00000000,
73.729364,-0.0449,1.0007,0.0000,30.32600000,78.00712833,0.00000000,
73.731348,-0.0624,1.0007,0.0000,30.32600000,78.00712833,0.00000000,
73.769782,-0.0801,1.0007,0.0000,30.32600000,78.00712833,0.00000000,
73.772618,-0.0996,1.0007,0.0000,30.32600000,78.00712833,0.00000000,
73.809181,-0.1055,1.0007,0.0000,30.32600000,78.00712833,0.00000000,
73.811505,-0.1094,1.0007,0.0000,30.32600000,78.00712833,0.00000000,
