
time,gFx,gFy,gFz,Latitude,Longitude,Speed (m/s),
1.217772,0.1309,-0.0273,0.9224,0.00000000,0.00000000,0.00000000,
1.255527,0.1387,0.0019,0.9010,0.00000000,0.00000000,0.00000000,
1.256718,0.1524,0.0293,0.8814,0.00000000,0.00000000,0.00000000,
1.295658,0.1661,0.0293,0.8834,0.00000000,0.00000000,0.00000000,
1.296739,0.1798,0.0293,0.9030,0.00000000,0.00000000,0.00000000,
1.335320,0.1993,0.0293,0.9361,0.00000000,0.00000000,0.00000000,
1.336800,0.2189,0.0293,0.9596,0.00000000,0.00000000,0.00000000,
1.374864,0.2306,0.0137,0.9811,0.00000000,0.00000000,0.00000000,
1.375836,0.2345,0.0000,1.0007,0.00000000,0.00000000,0.00000000,
1.415159,0.2364,0.0000,0.9967,0.00000000,0.00000000,0.00000000,
1.416308,0.2345,0.0000,0.9811,0.00000000,0.00000000,0.00000000,
1.454456,0.2287,0.0000,0.9498,0.00000000,0.00000000,0.00000000,
1.455747,0.2228,0.0000,0.9303,0.00000000,0.00000000,0.00000000,
1.494947,0.2228,0.0000,0.9049,0.00000000,0.00000000,0.00000000,
1.496295,0.2326,0.0137,0.8736,0.00000000,0.00000000,0.00000000,
1.533966,0.2501,0.0351,0.8678,0.00000000,0.00000000,0.00000000,
1.535470,0.2736,0.0566,0.8619,0.00000000,0.00000000,0.00000000,
1.573427,0.2990,0.0879,0.8521,0.00000000,0.00000000,0.00000000,
1.574677,0.3244,0.1231,0.8385,0.00000000,0.00000000,0.00000000,
1.613444,0.3440,0.1602,0.8267,0.00000000,0.00000000,0.00000000,
1.615176,0.3479,0.1817,0.8111,0.00000000,0.00000000,0.00000000,
1.652823,0.3303,0.1973,0.7954,0.00000000,0.00000000,0.00000000,
1.654194,0.3088,0.2149,0.7935,0.00000000,0.00000000,0.00000000,
1.693157,0.2814,0.2266,0.8052,0.00000000,0.00000000,0.00000000,
1.694628,0.2501,0.2326,0.8385,0.00000000,0.00000000,0.00000000,
1.732650,0.2130,0.2326,0.8756,0.00000000,0.00000000,0.00000000,
1.733742,0.1798,0.2247,0.9224,0.00000000,0.00000000,0.00000000,
1.772173,0.1563,0.2149,0.9596,0.00000000,0.00000000,0.00000000,
1.773101,0.1367,0.1993,0.9850,0.00000000,0.00000000,0.00000000,
1.812353,0.1270,0.1837,1.0007,0.00000000,0.00000000,0.00000000,
1.813742,0.1172,0.1621,1.0007,0.00000000,0.00000000,0.00000000,
1.851900,0.0957,0.1250,1.0007,0.00000000,0.00000000,0.00000000,
1.853217,0.0782,0.0957,0.9850,0.00000000,0.00000000,0.00000000,
1.891767,0.0624,0.0703,0.9694,0.00000000,0.00000000,0.00000000,
1.893273,0.0449,0.0449,0.9694,0.00000000,0.00000000,0.00000000,
1.931393,0.0351,0.0176,0.9694,0.00000000,0.00000000,0.00000000,
1.932433,0.0391,0.0000,0.9694,0.00000000,0.00000000,0.00000000,
1.971168,0.0624,0.0000,0.9694,0.00000000,0.00000000,0.00000000,
1.972072,0.0879,-0.0116,0.9869,0.00000000,0.00000000,0.00000000,
2.011072,0.1113,-0.0116,1.0007,0.00000000,0.00000000,0.00000000,
2.012325,0.1387,-0.0116,1.0007,0.00000000,0.00000000,0.00000000,
2.050764,0.1504,-0.0116,1.0007,0.00000000,0.00000000,0.00000000,
2.051760,0.1504,-0.0116,1.0144,0.00000000,0.00000000,0.00000000,
2.090846,0.1465,-0.0116,1.0144,0.00000000,0.00000000,0.00000000,
2.092134,0.1387,-0.0176,1.0144,0.00000000,0.00000000,0.00000000,
2.130315,0.1270,-0.0332,1.0144,0.00000000,0.00000000,0.00000000,
2.131249,0.0996,-0.0488,1.0144,0.00000000,0.00000000,0.00000000,
2.169763,0.0722,-0.0645,1.0144,0.00000000,0.00000000,0.00000000,
2.171002,0.0488,-0.0820,1.0007,0.00000000,0.00000000,0.00000000,
2.209890,0.0293,-0.0957,1.0007,0.00000000,0.00000000,0.00000000,
2.210851,0.0116,-0.0957,1.0144,0.00000000,0.00000000,0.00000000,
2.249363,0.0000,-0.0957,1.0319,0.00000000,0.00000000,0.00000000,
2.250707,0.0116,-0.0801,1.0495,0.00000000,0.00000000,0.00000000,
2.289221,0.0293,-0.0645,1.0495,0.00000000,0.00000000,0.00000000,
2.290455,0.0508,-0.0468,1.0495,0.00000000,0.00000000,0.00000000,
2.328931,0.0782,-0.0312,1.0652,0.00000000,0.00000000,0.00000000,
2.330110,0.1113,-0.0137,1.0515,0.00000000,0.00000000,0.00000000,
2.368022,0.1544,0.0156,1.0339,0.00000000,0.00000000,0.00000000,
2.369383,0.1876,0.0410,1.0163,0.00000000,0.00000000,0.00000000,
2.408673,0.2208,0.0782,1.0027,0.00000000,0.00000000,0.00000000,
2.410505,0.2541,0.1133,0.9869,0.00000000,0.00000000,0.00000000,
2.448179,0.2872,0.1504,0.9557,0.00000000,0.00000000,0.00000000,
2.449428,0.3205,0.1837,0.9361,0.00000000,0.00000000,0.00000000,
2.488393,0.3517,0.1993,0.9068,0.00000000,0.00000000,0.00000000,
2.489791,0.3850,0.1993,0.8736,0.00000000,0.00000000,0.00000000,
2.527650,0.4221,0.1837,0.8541,0.00000000,0.00000000,0.00000000,
2.529122,0.4612,0.1485,0.8385,0.00000000,0.00000000,0.00000000,
2.568143,0.4984,0.1133,0.8248,0.00000000,0.00000000,0.00000000,
2.569374,0.5277,0.0801,0.8150,0.00000000,0.00000000,0.00000000,
2.607253,0.5492,0.0332,0.8131,0.00000000,0.00000000,0.00000000,
2.608739,0.5648,-0.0156,0.8131,0.00000000,0.00000000,0.00000000,
2.647089,0.5765,-0.0624,0.8169,0.00000000,0.00000000,0.00000000,
2.648472,0.5823,-0.0957,0.8169,0.00000000,0.00000000,0.00000000,
2.687167,0.5902,-0.1309,0.8150,0.00000000,0.00000000,0.00000000,
2.688516,0.5981,-0.1681,0.8111,0.00000000,0.00000000,0.00000000,
2.726447,0.6078,-0.1895,0.8071,0.00000000,0.00000000,0.00000000,
2.727747,0.6195,-0.2012,0.8033,0.00000000,0.00000000,0.00000000,
2.767016,0.6332,-0.2071,0.7994,0.00000000,0.00000000,0.00000000,
2.768460,0.6449,-0.2052,0.7954,0.00000000,0.00000000,0.00000000,
2.806025,0.6528,-0.1993,0.7896,0.00000000,0.00000000,0.00000000,
2.807245,0.6606,-0.1895,0.7857,0.00000000,0.00000000,0.00000000,
2.845789,0.6645,-0.1739,0.7817,0.00000000,0.00000000,0.00000000,
2.846983,0.6684,-0.1641,0.7798,0.00000000,0.00000000,0.00000000,
2.885672,0.6684,-0.1544,0.7798,0.00000000,0.00000000,0.00000000,
2.887045,0.6645,-0.1465,0.7817,0.00000000,0.00000000,0.00000000,
2.925010,0.6606,-0.1348,0.7857,0.00000000,0.00000000,0.00000000,
2.926133,0.6547,-0.1290,0.7935,0.00000000,0.00000000,0.00000000,
2.964912,0.6489,-0.1250,0.8033,0.00000000,0.00000000,0.00000000,
2.966475,0.6391,-0.1172,0.8131,0.00000000,0.00000000,0.00000000,
3.005049,0.6254,-0.0957,0.8189,0.00000000,0.00000000,0.00000000,
3.006861,0.6078,-0.0722,0.8208,0.00000000,0.00000000,0.00000000,
3.044806,0.5863,-0.0528,0.8208,0.00000000,0.00000000,0.00000000,
3.046592,0.5609,-0.0312,0.8189,0.00000000,0.00000000,0.00000000,
3.084378,0.5355,-0.0156,0.8189,0.00000000,0.00000000,0.00000000,
3.085647,0.5061,0.0000,0.8208,0.00000000,0.00000000,0.00000000,
3.124206,0.4749,0.0000,0.8248,0.00000000,0.00000000,0.00000000,
3.125173,0.4416,0.0000,0.8326,0.00000000,0.00000000,0.00000000,
3.163778,0.4026,0.0000,0.8482,0.00000000,0.00000000,0.00000000,
3.165168,0.3577,0.0000,0.8658,0.00000000,0.00000000,0.00000000,
3.203501,0.3049,0.0000,0.8951,0.00000000,0.00000000,0.00000000,
3.204576,0.2326,0.0000,0.9224,0.00000000,0.00000000,0.00000000,
3.243437,0.1661,0.0000,0.9479,0.00000000,0.00000000,0.00000000,
3.244440,0.1074,0.0116,0.9694,0.00000000,0.00000000,0.00000000,
3.283181,0.0410,0.0332,0.9733,0.00000000,0.00000000,0.00000000,
3.284316,-0.0234,0.0566,0.9713,0.00000000,0.00000000,0.00000000,
3.322776,-0.0820,0.0879,0.9577,0.00000000,0.00000000,0.00000000,
3.323739,-0.1192,0.1270,0.9577,0.00000000,0.00000000,0.00000000,
3.362771,-0.1563,0.1681,0.9577,0.00000000,0.00000000,0.00000000,
3.364147,-0.1954,0.2012,0.9577,0.00000000,0.00000000,0.00000000,
3.402347,-0.2169,0.2326,0.9713,0.00000000,0.00000000,0.00000000,
3.403483,-0.2306,0.2638,0.9869,0.00000000,0.00000000,0.00000000,
3.442150,-0.2423,0.2892,1.0007,0.00000000,0.00000000,0.00000000,
3.443496,-0.2520,0.3068,1.0007,0.00000000,0.00000000,0.00000000,
3.482136,-0.2638,0.3165,0.9869,0.00000000,0.00000000,0.00000000,
3.483546,-0.2795,0.3165,0.9674,0.00000000,0.00000000,0.00000000,
3.522065,-0.2970,0.3049,0.9440,0.00000000,0.00000000,0.00000000,
3.524004,-0.3165,0.2892,0.9186,0.00000000,0.00000000,0.00000000,
3.562248,-0.3400,0.2678,0.8912,0.00000000,0.00000000,0.00000000,
3.564244,-0.3694,0.2423,0.8619,0.00000000,0.00000000,0.00000000,
3.601119,-0.3967,0.2169,0.8462,0.00000000,0.00000000,0.00000000,
3.603094,-0.4221,0.1935,0.8326,0.00000000,0.00000000,0.00000000,
3.640665,-0.4416,0.1779,0.8169,0.00000000,0.00000000,0.00000000,
3.642192,-0.4553,0.1661,0.8013,0.00000000,0.00000000,0.00000000,
3.681194,-0.4632,0.1544,0.7857,0.00000000,0.00000000,0.00000000,
3.682636,-0.4691,0.1524,0.7719,0.00000000,0.00000000,0.00000000,
3.721224,-0.4691,0.1563,0.7583,0.00000000,0.00000000,0.00000000,
3.722645,-0.4651,0.1681,0.7446,0.00000000,0.00000000,0.00000000,
3.760438,-0.4691,0.1837,0.7368,0.00000000,0.00000000,0.00000000,
3.761742,-0.4807,0.2071,0.7349,0.00000000,0.00000000,0.00000000,
3.800429,-0.5042,0.2326,0.7407,0.00000000,0.00000000,0.00000000,
3.802016,-0.5296,0.2580,0.7544,0.00000000,0.00000000,0.00000000,
3.840580,-0.5569,0.2736,0.7740,0.00000000,0.00000000,0.00000000,
3.842120,-0.5804,0.2872,0.7896,0.00000000,0.00000000,0.00000000,
3.879578,-0.6000,0.2932,0.8013,0.00000000,0.00000000,0.00000000,
3.881061,-0.6156,0.2834,0.8071,0.00000000,0.00000000,0.00000000,
3.919652,-0.6176,0.2618,0.8071,0.00000000,0.00000000,0.00000000,
3.921607,-0.6137,0.2364,0.8013,0.00000000,0.00000000,0.00000000,
3.959913,-0.6098,0.2110,0.7877,0.00000000,0.00000000,0.00000000,
3.961406,-0.6058,0.1817,0.7700,0.00000000,0.00000000,0.00000000,
3.999261,-0.6039,0.1504,0.7544,0.00000000,0.00000000,0.00000000,
4.000604,-0.6078,0.1250,0.7427,0.00000000,0.00000000,0.00000000,
4.038597,-0.6137,0.1094,0.7349,0.00000000,0.00000000,0.00000000,
4.039915,-0.6235,0.1016,0.7329,0.00000000,0.00000000,0.00000000,
4.078722,-0.6371,0.1016,0.7309,0.00000000,0.00000000,0.00000000,
4.080730,-0.6469,0.1074,0.7309,0.00000000,0.00000000,0.00000000,
4.118303,-0.6528,0.1172,0.7309,0.00000000,0.00000000,0.00000000,
4.119550,-0.6528,0.1329,0.7349,0.00000000,0.00000000,0.00000000,
4.158044,-0.6528,0.1544,0.7309,0.00000000,0.00000000,0.00000000,
4.159247,-0.6430,0.1856,0.7309,0.00000000,0.00000000,0.00000000,
4.197936,-0.6293,0.2287,0.7270,0.00000000,0.00000000,0.00000000,
4.200127,-0.6235,0.2697,0.7290,0.00000000,0.00000000,0.00000000,
4.237589,-0.6176,0.3107,0.7329,0.00000000,0.00000000,0.00000000,
4.238902,-0.6117,0.3459,0.7349,0.00000000,0.00000000,0.00000000,
4.277463,-0.6019,0.3713,0.7407,0.00000000,0.00000000,0.00000000,
4.279078,-0.5981,0.3869,0.7446,0.00000000,0.00000000,0.00000000,
4.317121,-0.5941,0.3811,0.7505,0.00000000,0.00000000,0.00000000,
4.318883,-0.5941,0.3654,0.7544,0.00000000,0.00000000,0.00000000,
4.356859,-0.5941,0.3381,0.7622,0.00000000,0.00000000,0.00000000,
4.358444,-0.5883,0.3107,0.7681,0.00000000,0.00000000,0.00000000,
4.396331,-0.5863,0.2834,0.7681,0.00000000,0.00000000,0.00000000,
4.397794,-0.5863,0.2520,0.7740,0.00000000,0.00000000,0.00000000,
4.436097,-0.5921,0.2266,0.7779,0.00000000,0.00000000,0.00000000,
4.437927,-0.5941,0.2110,0.7817,0.00000000,0.00000000,0.00000000,
4.476050,-0.5961,0.2110,0.7779,0.00000000,0.00000000,0.00000000,
4.477471,-0.6058,0.2169,0.7700,0.00000000,0.00000000,0.00000000,
4.515658,-0.6137,0.2228,0.7603,0.00000000,0.00000000,0.00000000,
4.517054,-0.6176,0.2345,0.7446,0.00000000,0.00000000,0.00000000,
4.555567,-0.6137,0.2501,0.7290,0.00000000,0.00000000,0.00000000,
4.556966,-0.6078,0.2657,0.7114,0.00000000,0.00000000,0.00000000,
4.596294,-0.6019,0.2716,0.6938,0.00000000,0.00000000,0.00000000,
4.598107,-0.5902,0.2736,0.6880,0.00000000,0.00000000,0.00000000,
4.634747,-0.5804,0.2736,0.6957,0.00000000,0.00000000,0.00000000,
4.636084,-0.5765,0.2657,0.7192,0.00000000,0.00000000,0.00000000,
4.674914,-0.5844,0.2560,0.7544,0.00000000,0.00000000,0.00000000,
4.676303,-0.5981,0.2364,0.8111,0.00000000,0.00000000,0.00000000,
4.714666,-0.6098,0.2208,0.8521,0.00000000,0.00000000,0.00000000,
4.715847,-0.6195,0.2130,0.8814,0.00000000,0.00000000,0.00000000,
4.754410,-0.6293,0.2130,0.9030,0.00000000,0.00000000,0.00000000,
4.755663,-0.6430,0.2266,0.9088,0.00000000,0.00000000,0.00000000,
4.794164,-0.6508,0.2423,0.8932,0.00000000,0.00000000,0.00000000,
4.795552,-0.6410,0.2638,0.8502,0.00000000,0.00000000,0.00000000,
4.833637,-0.6137,0.2853,0.8033,0.00000000,0.00000000,0.00000000,
4.834903,-0.5823,0.3088,0.7486,0.00000000,0.00000000,0.00000000,
4.873739,-0.5629,0.3361,0.6997,0.00000000,0.00000000,0.00000000,
4.875319,-0.5374,0.3440,0.6664,0.00000000,0.00000000,0.00000000,
4.913377,-0.5022,0.3440,0.6352,0.00000000,0.00000000,0.00000000,
4.915197,-0.4710,0.3440,0.6117,0.00000000,0.00000000,0.00000000,
4.953316,-0.4476,0.3537,0.6058,0.00000000,0.00000000,0.00000000,
4.954836,-0.4358,0.3596,0.6137,0.00000000,0.00000000,0.00000000,
4.992343,-0.4202,0.3596,0.6254,0.00000000,0.00000000,0.00000000,
4.994098,-0.4065,0.3694,0.6312,0.00000000,0.00000000,0.00000000,
5.032652,-0.3967,0.3850,0.6430,0.00000000,0.00000000,0.00000000,
5.034220,-0.3987,0.4045,0.6547,0.00000000,0.00000000,0.00000000,
5.072077,-0.4183,0.4202,0.6743,0.00000000,0.00000000,0.00000000,
5.073764,-0.4397,0.4202,0.6978,0.00000000,0.00000000,0.00000000,
5.111806,-0.4612,0.4085,0.7095,0.00000000,0.00000000,0.00000000,
5.113366,-0.4866,0.3948,0.7172,0.00000000,0.00000000,0.00000000,
5.151381,-0.5218,0.3733,0.7251,0.00000000,0.00000000,0.00000000,
5.152797,-0.5648,0.3322,0.7486,0.00000000,0.00000000,0.00000000,
5.191697,-0.5941,0.2853,0.7642,0.00000000,0.00000000,0.00000000,
5.193154,-0.6195,0.2384,0.7759,0.00000000,0.00000000,0.00000000,
5.231135,-0.6410,0.2033,0.7740,0.00000000,0.00000000,0.00000000,
5.232350,-0.6606,0.1700,0.7622,0.00000000,0.00000000,0.00000000,
5.271069,-0.6801,0.1211,0.7446,0.00000000,0.00000000,0.00000000,
5.272499,-0.6918,0.0899,0.7153,0.00000000,0.00000000,0.00000000,
5.310752,-0.7114,0.0586,0.6782,0.00000000,0.00000000,0.00000000,
5.312387,-0.7232,0.0566,0.6273,0.00000000,0.00000000,0.00000000,
5.350640,-0.7446,0.0528,0.5844,0.00000000,0.00000000,0.00000000,
5.352248,-0.7642,0.0488,0.5433,0.00000000,0.00000000,0.00000000,
5.390428,-0.7817,0.0488,0.5140,0.00000000,0.00000000,0.00000000,
5.391996,-0.7994,0.0722,0.4945,0.00000000,0.00000000,0.00000000,
5.429906,-0.8169,0.1094,0.4749,0.00000000,0.00000000,0.00000000,
5.431306,-0.8365,0.1407,0.4691,0.00000000,0.00000000,0.00000000,
5.469479,-0.8443,0.1817,0.4691,0.00000000,0.00000000,0.00000000,
5.471076,-0.8541,0.2189,0.4749,0.00000000,0.00000000,0.00000000,
5.509657,-0.8599,0.2716,0.4828,0.00000000,0.00000000,0.00000000,
5.511302,-0.8639,0.3049,0.4886,0.00000000,0.00000000,0.00000000,
5.549063,-0.8658,0.3244,0.4964,0.00000000,0.00000000,0.00000000,
5.550546,-0.8639,0.3205,0.5061,0.00000000,0.00000000,0.00000000,
5.588894,-0.8560,0.2951,0.5120,0.00000000,0.00000000,0.00000000,
5.590518,-0.8502,0.2678,0.5159,0.00000000,0.00000000,0.00000000,
5.628286,-0.8462,0.2462,0.5120,0.00000000,0.00000000,0.00000000,
5.630026,-0.8443,0.2247,0.5042,0.00000000,0.00000000,0.00000000,
5.668149,-0.8423,0.1993,0.4905,0.00000000,0.00000000,0.00000000,
5.669817,-0.8404,0.1817,0.4730,0.00000000,0.00000000,0.00000000,
5.708113,-0.8385,0.1817,0.4495,0.00000000,0.00000000,0.00000000,
5.709490,-0.8365,0.1954,0.4143,0.00000000,0.00000000,0.00000000,
5.747535,-0.8326,0.2169,0.3733,0.00000000,0.00000000,0.00000000,
5.748819,-0.8228,0.2364,0.3244,0.00000000,0.00000000,0.00000000,
5.787641,-0.8131,0.2580,0.2795,0.00000000,0.00000000,0.00000000,
5.789325,-0.8013,0.2834,0.2364,0.00000000,0.00000000,0.00000000,
5.827233,-0.7935,0.3146,0.1954,0.00000000,0.00000000,0.00000000,
5.828833,-0.7817,0.3459,0.1563,0.00000000,0.00000000,0.00000000,
5.867022,-0.7759,0.3713,0.1153,0.00000000,0.00000000,0.00000000,
5.868255,-0.7740,0.3987,0.1055,0.00000000,0.00000000,0.00000000,
5.906980,-0.7779,0.4299,0.1016,0.00000000,0.00000000,0.00000000,
5.908572,-0.7857,0.4612,0.1074,0.00000000,0.00000000,0.00000000,
5.946873,-0.7915,0.4886,0.1133,0.00000000,0.00000000,0.00000000,
5.948071,-0.7954,0.5003,0.1211,0.00000000,0.00000000,0.00000000,
5.986300,-0.7896,0.5003,0.1446,0.00000000,0.00000000,0.00000000,
5.988490,-0.7817,0.4984,0.1504,0.00000000,0.00000000,0.00000000,
6.025940,-0.7681,0.4924,0.1427,0.00000000,0.00000000,0.00000000,
6.027610,-0.7505,0.4828,0.1270,0.00000000,0.00000000,0.00000000,
6.065905,-0.7349,0.4670,0.1016,0.00000000,0.00000000,0.00000000,
6.067467,-0.7232,0.4612,0.0801,0.00000000,0.00000000,0.00000000,
6.105474,-0.7211,0.4612,0.0566,0.00000000,0.00000000,0.00000000,
6.107255,-0.7211,0.4632,0.0332,0.00000000,0.00000000,0.00000000,
6.145452,-0.7211,0.4691,0.0137,0.00000000,0.00000000,0.00000000,
6.146483,-0.7192,0.4730,0.0000,0.00000000,0.00000000,0.00000000,
6.185117,-0.7114,0.4730,0.0000,0.00000000,0.00000000,0.00000000,
6.186191,-0.7016,0.4651,0.0156,0.00000000,0.00000000,0.00000000,
6.224978,-0.6899,0.4495,0.0370,0.00000000,0.00000000,0.00000000,
6.226487,-0.6723,0.4202,0.0605,0.00000000,0.00000000,0.00000000,
6.264246,-0.6586,0.3948,0.0918,0.00000000,0.00000000,0.00000000,
6.265639,-0.6626,0.3713,0.1211,0.00000000,0.00000000,0.00000000,
6.304295,-0.6957,0.3557,0.1465,0.00000000,0.00000000,0.00000000,
6.305904,-0.7524,0.3459,0.1485,0.00000000,0.00000000,0.00000000,
6.344056,-0.8111,0.3459,0.1290,0.00000000,0.00000000,0.00000000,
6.345298,-0.8736,0.3498,0.1036,0.00000000,0.00000000,0.00000000,
6.383925,-0.9479,0.3498,0.0566,0.00000000,0.00000000,0.00000000,
6.385175,-1.0104,0.3517,0.0039,0.00000000,0.00000000,0.00000000,
6.423566,-1.0515,0.3459,-0.0528,0.00000000,0.00000000,0.00000000,
6.424794,-1.0515,0.3303,-0.1016,0.00000000,0.00000000,0.00000000,
6.463129,-1.0515,0.3107,-0.1367,0.00000000,0.00000000,0.00000000,
6.464593,-1.0515,0.2911,-0.1739,0.00000000,0.00000000,0.00000000,
6.502859,-1.0202,0.2755,-0.2012,0.00000000,0.00000000,0.00000000,
6.504350,-0.9831,0.2580,-0.2189,0.00000000,0.00000000,0.00000000,
6.542696,-0.9479,0.2482,-0.2287,0.00000000,0.00000000,0.00000000,
6.544287,-0.9303,0.2403,-0.2384,0.00000000,0.00000000,0.00000000,
6.582716,-0.9107,0.2364,-0.2482,0.00000000,0.00000000,0.00000000,
6.584217,-0.8893,0.2326,-0.2560,0.00000000,0.00000000,0.00000000,
6.622615,-0.8834,0.2266,-0.2560,0.00000000,0.00000000,0.00000000,
6.624020,-0.8795,0.2149,-0.2618,0.00000000,0.00000000,0.00000000,
6.662077,-0.8736,0.1993,-0.2657,0.00000000,0.00000000,0.00000000,
6.663285,-0.8678,0.1876,-0.2736,0.00000000,0.00000000,0.00000000,
6.701755,-0.8619,0.1758,-0.2774,0.00000000,0.00000000,0.00000000,
6.703191,-0.8580,0.1661,-0.2755,0.00000000,0.00000000,0.00000000,
6.741634,-0.8580,0.1602,-0.2697,0.00000000,0.00000000,0.00000000,
6.742976,-0.8580,0.1641,-0.2560,0.00000000,0.00000000,0.00000000,
6.781010,-0.8599,0.1681,-0.2384,0.00000000,0.00000000,0.00000000,
6.782223,-0.8639,0.1798,-0.2091,0.00000000,0.00000000,0.00000000,
6.820982,-0.8736,0.1915,-0.1739,0.00000000,0.00000000,0.00000000,
6.822289,-0.8834,0.1973,-0.1290,0.00000000,0.00000000,0.00000000,
6.860907,-0.9068,0.1973,-0.0918,0.00000000,0.00000000,0.00000000,
6.862404,-0.9284,0.1954,-0.0566,0.00000000,0.00000000,0.00000000,
6.900448,-0.9498,0.1954,-0.0312,0.00000000,0.00000000,0.00000000,
6.902065,-0.9694,0.1895,-0.0116,0.00000000,0.00000000,0.00000000,
6.940439,-0.9850,0.1837,0.0000,0.00000000,0.00000000,0.00000000,
6.941763,-1.0007,0.1837,0.0000,0.00000000,0.00000000,0.00000000,
6.980178,-1.0007,0.1895,0.0000,0.00000000,0.00000000,0.00000000,
