
time,gFx,gFy,gFz,Latitude,Longitude,Speed (m/s),Pico
37.203527,0.9284,0.0430,0.0528,30.30179167,78.05908000,11.67389965,
37.240914,0.9303,0.0605,0.0391,30.30179167,78.05908000,11.67389965,
37.242839,0.9303,0.0742,0.0254,30.30179167,78.05908000,11.67389965,
37.280825,0.9303,0.0918,0.0137,30.30179167,78.05908000,11.67389965,
37.282564,0.9459,0.0782,0.0000,30.30179167,78.05908000,11.67389965,
37.320610,0.9498,0.0605,0.0000,30.30179167,78.05908000,11.67389965,
37.322790,0.9518,0.0468,0.0000,30.30179167,78.05908000,11.67389965,
37.361240,0.9557,0.0293,0.0000,30.30179167,78.05908000,11.67389965,
37.362643,0.9557,0.0293,0.0000,30.30179167,78.05908000,11.67389965,
37.400601,0.9557,0.0137,0.0116,30.30179167,78.05908000,11.67389965,
37.403185,0.9557,0.0137,0.0254,30.30179167,78.05908000,11.67389965,
37.441533,0.9713,0.0137,0.0410,30.30179167,78.05908000,11.67389965,
37.444157,0.9694,0.0137,0.0547,30.30179167,78.05908000,11.67389965,
37.480896,0.9694,0.0137,0.0547,30.30179167,78.05908000,11.67389965,
37.482895,0.9694,0.0000,0.0684,30.30179167,78.05908000,11.67389965,
37.521535,0.9694,0.0000,0.0722,30.30179167,78.05908000,11.67389965,
37.524420,0.9694,0.0000,0.0742,30.30179167,78.05908000,11.67389965,
37.560802,0.9694,0.0000,0.0762,30.30179167,78.05908000,11.67389965,
37.562472,0.9694,0.0000,0.0762,30.30179167,78.05908000,11.67389965,
37.600449,0.9694,0.0000,0.0899,30.30179167,78.05908000,11.67389965,
37.601636,0.9557,0.0000,0.0918,30.30179167,78.05908000,11.67389965,
37.640842,0.9538,0.0156,0.0899,30.30179167,78.05908000,11.67389965,
37.643037,0.9557,0.0156,0.0899,30.30179167,78.05908000,11.67389965,
37.680327,0.9538,0.0156,0.0879,30.30179167,78.05908000,11.67389965,
37.683542,0.9538,0.0156,0.0899,30.30173167,78.05928833,10.83644676,
37.720791,0.9518,0.0332,0.0899,30.30173167,78.05928833,10.83644676,
37.722549,0.9479,0.0332,0.0899,30.30173167,78.05928833,10.83644676,
37.759590,0.9361,0.0156,0.0879,30.30173167,78.05928833,10.83644676,
37.761018,0.9361,0.0156,0.0840,30.30173167,78.05928833,10.83644676,
37.799667,0.9361,0.0156,0.0840,30.30173167,78.05928833,10.83644676,
37.801116,0.9382,0.0156,0.0820,30.30173167,78.05928833,10.83644676,
37.839535,0.9382,0.0000,0.0684,30.30173167,78.05928833,10.83644676,
37.840768,0.9401,0.0000,0.0547,30.30173167,78.05928833,10.83644676,
37.879864,0.9538,0.0000,0.0410,30.30173167,78.05928833,10.83644676,
37.881684,0.9538,0.0137,0.0273,30.30173167,78.05928833,10.83644676,
37.919590,0.9538,0.0137,0.0137,30.30173167,78.05928833,10.83644676,
37.921095,0.9674,0.0137,0.0137,30.30173167,78.05928833,10.83644676,
37.959361,0.9850,0.0137,0.0273,30.30173167,78.05928833,10.83644676,
37.961223,0.9850,0.0137,0.0273,30.30173167,78.05928833,10.83644676,
37.999196,0.9694,0.0137,0.0273,30.30173167,78.05928833,10.83644676,
38.000482,0.9694,0.0000,0.0410,30.30173167,78.05928833,10.83644676,
38.039955,0.9694,0.0000,0.0586,30.30173167,78.05928833,10.83644676,
38.041525,0.9694,0.0000,0.0586,30.30173167,78.05928833,10.83644676,
38.079844,0.9694,0.0000,0.0605,30.30173167,78.05928833,10.83644676,
38.081504,0.9694,0.0000,0.0742,30.30173167,78.05928833,10.83644676,
38.119788,0.9674,0.0000,0.0742,30.30173167,78.05928833,10.83644676,
38.120925,0.9674,0.0000,0.0605,30.30173167,78.05928833,10.83644676,
38.160177,0.9674,0.0000,0.0430,30.30173167,78.05928833,10.83644676,
38.162180,0.9674,0.0000,0.0293,30.30173167,78.05928833,10.83644676,
38.200057,0.9674,0.0000,0.0137,30.30173167,78.05928833,10.83644676,
38.201844,0.9674,0.0000,0.0000,30.30173167,78.05928833,10.83644676,
38.240695,0.9694,0.0000,0.0000,30.30173167,78.05928833,10.83644676,
38.244202,0.9694,0.0000,0.0000,30.30173167,78.05928833,10.83644676,
38.279510,0.9694,0.0000,0.0000,30.30173167,78.05928833,10.83644676,
38.281127,0.9694,0.0000,0.0000,30.30173167,78.05928833,10.83644676,
38.319216,0.9694,0.0000,0.0137,30.30173167,78.05928833,10.83644676,
38.320537,0.9869,0.0000,0.0137,30.30173167,78.05928833,10.83644676,
38.359813,1.0007,0.0000,0.0137,30.30173167,78.05928833,10.83644676,
38.362308,1.0007,0.0000,0.0273,30.30173167,78.05928833,10.83644676,
38.400140,0.9869,0.0000,0.0430,30.30173167,78.05928833,10.83644676,
38.402228,0.9713,0.0000,0.0547,30.30173167,78.05928833,10.83644676,
38.439486,0.9713,0.0000,0.0566,30.30173167,78.05928833,10.83644676,
38.441389,0.9713,0.0000,0.0722,30.30173167,78.05928833,10.83644676,
38.480388,0.9713,0.0000,0.0879,30.30173167,78.05928833,10.83644676,
38.482596,0.9713,0.0000,0.0859,30.30173167,78.05928833,10.83644676,
38.519640,0.9713,0.0000,0.0859,30.30173167,78.05928833,10.83644676,
38.522409,0.9674,0.0000,0.0722,30.30173167,78.05928833,10.83644676,
38.559265,0.9674,0.0000,0.0586,30.30173167,78.05928833,10.83644676,
38.560886,0.9674,0.0000,0.0566,30.30173167,78.05928833,10.83644676,
38.599702,0.9674,0.0000,0.0528,30.30173167,78.05928833,10.83644676,
38.601787,0.9674,0.0000,0.0528,30.30173167,78.05928833,10.83644676,
38.639498,0.9674,0.0000,0.0410,30.30173167,78.05928833,10.83644676,
38.641491,0.9674,0.0000,0.0547,30.30173167,78.05928833,10.83644676,
38.678815,0.9518,0.0000,0.0684,30.30173167,78.05928833,10.83644676,
38.680635,0.9518,0.0000,0.0684,30.30173167,78.05928833,10.83644676,
38.718830,0.9518,0.0000,0.0722,30.30173167,78.05928833,10.83644676,
38.720546,0.9518,0.0000,0.0762,30.30169500,78.05938167,9.57486248,
38.758859,0.9694,0.0000,0.0938,30.30169500,78.05938167,9.57486248,
38.760112,0.9694,0.0000,0.0938,30.30169500,78.05938167,9.57486248,
38.799327,0.9694,0.0000,0.0957,30.30169500,78.05938167,9.57486248,
38.800951,0.9694,0.0000,0.0977,30.30169500,78.05938167,9.57486248,
38.838424,0.9694,0.0000,0.0996,30.30169500,78.05938167,9.57486248,
38.840384,0.9694,0.0000,0.1016,30.30169500,78.05938167,9.57486248,
38.878717,0.9694,0.0000,0.1055,30.30169500,78.05938167,9.57486248,
38.880323,0.9850,0.0000,0.1094,30.30169500,78.05938167,9.57486248,
38.918444,0.9869,0.0000,0.1113,30.30169500,78.05938167,9.57486248,
38.919897,0.9869,0.0000,0.1133,30.30169500,78.05938167,9.57486248,
38.958161,0.9869,0.0000,0.1113,30.30169500,78.05938167,9.57486248,
38.959826,0.9869,0.0000,0.1113,30.30169500,78.05938167,9.57486248,
38.998042,0.9869,0.0000,0.1094,30.30169500,78.05938167,9.57486248,
38.999309,0.9869,0.0000,0.1036,30.30169500,78.05938167,9.57486248,
39.038285,0.9869,0.0000,0.1016,30.30169500,78.05938167,9.57486248,
39.039386,0.9733,0.0000,0.0977,30.30169500,78.05938167,9.57486248,
39.079325,0.9733,0.0000,0.0957,30.30169500,78.05938167,9.57486248,
39.081141,0.9733,0.0000,0.0918,30.30169500,78.05938167,9.57486248,
39.118624,0.9733,0.0000,0.0899,30.30169500,78.05938167,9.57486248,
39.120388,0.9733,0.0000,0.0899,30.30169500,78.05938167,9.57486248,
39.159016,0.9869,0.0000,0.0899,30.30169500,78.05938167,9.57486248,
39.160773,0.9850,0.0000,0.0938,30.30169500,78.05938167,9.57486248,
39.199165,0.9674,0.0000,0.0899,30.30169500,78.05938167,9.57486248,
39.200937,0.9538,0.0000,0.0899,30.30169500,78.05938167,9.57486248,
39.238334,0.9401,0.0000,0.0899,30.30169500,78.05938167,9.57486248,
39.242906,0.9401,0.0000,0.0918,30.30169500,78.05938167,9.57486248,
39.278215,0.9401,0.0000,0.0918,30.30169500,78.05938167,9.57486248,
39.280196,0.9557,0.0000,0.0938,30.30169500,78.05938167,9.57486248,
39.318430,0.9577,0.0000,0.0977,30.30169500,78.05938167,9.57486248,
39.321168,0.9557,0.0000,0.0977,30.30169500,78.05938167,9.57486248,
39.359667,0.9538,0.0000,0.0977,30.30169500,78.05938167,9.57486248,
39.360988,0.9538,0.0000,0.0996,30.30169500,78.05938167,9.57486248,
39.398298,0.9538,0.0000,0.1016,30.30169500,78.05938167,9.57486248,
39.400021,0.9538,0.0000,0.1036,30.30169500,78.05938167,9.57486248,
39.438765,0.9694,0.0000,0.1036,30.30169500,78.05938167,9.57486248,
39.440473,0.9713,0.0000,0.1055,30.30169500,78.05938167,9.57486248,
39.478294,0.9694,0.0000,0.1055,30.30169500,78.05938167,9.57486248,
39.480736,0.9694,0.0000,0.1074,30.30169500,78.05938167,9.57486248,
39.518306,0.9694,0.0000,0.1113,30.30169500,78.05938167,9.57486248,
39.519882,0.9694,0.0000,0.1113,30.30169500,78.05938167,9.57486248,
39.558043,0.9694,0.0000,0.1133,30.30169500,78.05938167,9.57486248,
39.559989,0.9713,0.0000,0.1133,30.30169500,78.05938167,9.57486248,
39.598143,0.9869,0.0000,0.1172,30.30169500,78.05938167,9.57486248,
39.599703,0.9869,0.0000,0.1153,30.30169500,78.05938167,9.57486248,
39.638011,0.9869,0.0000,0.1113,30.30169500,78.05938167,9.57486248,
39.640089,0.9869,0.0000,0.1055,30.30169500,78.05938167,9.57486248,
39.677086,0.9869,0.0000,0.1055,30.30169500,78.05938167,9.57486248,
39.678702,1.0007,0.0000,0.1036,30.30165667,78.05946333,9.69221973,
39.717439,1.0007,0.0000,0.0996,30.30165667,78.05946333,9.69221973,
39.719081,1.0007,0.0000,0.0996,30.30165667,78.05946333,9.69221973,
39.757476,1.0007,0.0000,0.0996,30.30165667,78.05946333,9.69221973,
39.759646,1.0007,0.0000,0.0957,30.30165667,78.05946333,9.69221973,
39.798084,1.0007,0.0000,0.0938,30.30165667,78.05946333,9.69221973,
39.802153,1.0007,0.0000,0.0957,30.30165667,78.05946333,9.69221973,
39.838122,1.0007,0.0000,0.0957,30.30165667,78.05946333,9.69221973,
39.839797,0.9869,0.0000,0.0918,30.30165667,78.05946333,9.69221973,
39.877202,0.9694,0.0000,0.0918,30.30165667,78.05946333,9.69221973,
39.878608,0.9557,0.0000,0.0918,30.30165667,78.05946333,9.69221973,
39.917754,0.9538,0.0000,0.0899,30.30165667,78.05946333,9.69221973,
39.920789,0.9557,0.0000,0.0899,30.30165667,78.05946333,9.69221973,
39.957834,0.9401,0.0000,0.0879,30.30165667,78.05946333,9.69221973,
39.961714,0.9401,0.0000,0.0742,30.30165667,78.05946333,9.69221973,
39.998121,0.9401,0.0000,0.0722,30.30165667,78.05946333,9.69221973,
40.000172,0.9382,0.0000,0.0722,30.30165667,78.05946333,9.69221973,
40.038670,0.9382,0.0000,0.0586,30.30165667,78.05946333,9.69221973,
40.041566,0.9382,0.0000,0.0547,30.30165667,78.05946333,9.69221973,
40.077593,0.9401,0.0000,0.0547,30.30165667,78.05946333,9.69221973,
40.079989,0.9538,0.0000,0.0703,30.30165667,78.05946333,9.69221973,
40.119732,0.9713,0.0000,0.0742,30.30165667,78.05946333,9.69221973,
40.126091,0.9869,0.0000,0.0762,30.30165667,78.05946333,9.69221973,
40.157574,0.9869,0.0000,0.0938,30.30165667,78.05946333,9.69221973,
40.160308,0.9869,0.0000,0.0996,30.30165667,78.05946333,9.69221973,
40.200265,1.0007,0.0000,0.1036,30.30165667,78.05946333,9.69221973,
40.202315,1.0007,0.0000,0.1074,30.30165667,78.05946333,9.69221973,
40.237710,1.0007,0.0000,0.1094,30.30165667,78.05946333,9.69221973,
40.240053,0.9869,0.0000,0.1094,30.30165667,78.05946333,9.69221973,
40.277650,0.9733,0.0000,0.1094,30.30165667,78.05946333,9.69221973,
40.279874,0.9733,0.0000,0.1074,30.30165667,78.05946333,9.69221973,
40.317749,0.9733,0.0000,0.1055,30.30165667,78.05946333,9.69221973,
40.319981,0.9733,0.0000,0.1036,30.30165667,78.05946333,9.69221973,
40.357218,0.9733,0.0000,0.1055,30.30165667,78.05946333,9.69221973,
40.359655,0.9694,0.0000,0.1016,30.30165667,78.05946333,9.69221973,
40.397959,0.9655,0.0000,0.0977,30.30165667,78.05946333,9.69221973,
40.400272,0.9655,0.0000,0.0957,30.30165667,78.05946333,9.69221973,
40.437298,0.9655,0.0000,0.0977,30.30165667,78.05946333,9.69221973,
40.439714,0.9655,0.0000,0.0977,30.30165667,78.05946333,9.69221973,
40.477275,0.9655,0.0000,0.0938,30.30165667,78.05946333,9.69221973,
40.479731,0.9831,0.0000,0.0938,30.30165667,78.05946333,9.69221973,
40.517354,1.0007,0.0000,0.0977,30.30165667,78.05946333,9.69221973,
40.519532,1.0007,0.0000,0.0996,30.30165667,78.05946333,9.69221973,
40.557224,1.0007,0.0000,0.0996,30.30165667,78.05946333,9.69221973,
40.559541,1.0007,0.0000,0.1016,30.30165667,78.05946333,9.69221973,
40.596809,1.0007,0.0000,0.1055,30.30165667,78.05946333,9.69221973,
40.598771,1.0007,0.0000,0.1094,30.30165667,78.05946333,9.69221973,
40.636596,0.9831,0.0000,0.1113,30.30165667,78.05946333,9.69221973,
40.638185,0.9636,0.0000,0.1074,30.30165667,78.05946333,9.69221973,
40.676168,0.9479,0.0000,0.1055,30.30165667,78.05946333,9.69221973,
40.677723,0.9479,0.0000,0.1055,30.30161667,78.05954500,9.36434174,
40.716751,0.9479,0.0000,0.1036,30.30161667,78.05954500,9.36434174,
40.717908,0.9479,0.0000,0.0977,30.30161667,78.05954500,9.36434174,
40.756537,0.9479,0.0000,0.0918,30.30161667,78.05954500,9.36434174,
40.758301,0.9479,0.0000,0.0782,30.30161667,78.05954500,9.36434174,
40.796486,0.9459,0.0000,0.0762,30.30161667,78.05954500,9.36434174,
40.798787,0.9322,0.0000,0.0722,30.30161667,78.05954500,9.36434174,
40.836680,0.9322,0.0000,0.0722,30.30161667,78.05954500,9.36434174,
40.838574,0.9322,0.0000,0.0722,30.30161667,78.05954500,9.36434174,
40.876528,0.9361,0.0000,0.0742,30.30161667,78.05954500,9.36434174,
40.878322,0.9382,0.0000,0.0918,30.30161667,78.05954500,9.36434174,
40.916226,0.9361,0.0000,0.0938,30.30161667,78.05954500,9.36434174,
40.919052,0.9361,0.0000,0.0918,30.30161667,78.05954500,9.36434174,
40.956584,0.9361,0.0000,0.0938,30.30161667,78.05954500,9.36434174,
40.959054,0.9361,0.0000,0.0957,30.30161667,78.05954500,9.36434174,
40.996428,0.9498,0.0000,0.0938,30.30161667,78.05954500,9.36434174,
40.998975,0.9674,0.0000,0.0938,30.30161667,78.05954500,9.36434174,
41.037088,0.9869,0.0000,0.0918,30.30161667,78.05954500,9.36434174,
41.039456,1.0007,0.0000,0.0918,30.30161667,78.05954500,9.36434174,
41.077172,1.0007,0.0000,0.0938,30.30161667,78.05954500,9.36434174,
41.080980,1.0007,0.0000,0.0938,30.30161667,78.05954500,9.36434174,
41.117124,1.0007,0.0000,0.0918,30.30161667,78.05954500,9.36434174,
41.119071,1.0007,0.0000,0.0918,30.30161667,78.05954500,9.36434174,
41.157268,1.0007,0.0000,0.0782,30.30161667,78.05954500,9.36434174,
41.160394,0.9850,0.0000,0.0624,30.30161667,78.05954500,9.36434174,
41.195078,0.9694,0.0000,0.0468,30.30161667,78.05954500,9.36434174,
41.197416,0.9518,0.0000,0.0293,30.30161667,78.05954500,9.36434174,
41.217218,0.9361,0.0000,0.0137,30.30161667,78.05954500,9.36434174,
41.220126,0.9361,0.0116,0.0000,30.30161667,78.05954500,9.36434174,
41.258399,0.9361,0.0293,0.0000,30.30161667,78.05954500,9.36434174,
41.260871,0.9382,0.0449,0.0000,30.30161667,78.05954500,9.36434174,
41.296790,0.9401,0.0605,0.0000,30.30161667,78.05954500,9.36434174,
41.299558,0.9420,0.0742,0.0000,30.30161667,78.05954500,9.36434174,
41.336438,0.9577,0.0918,0.0000,30.30161667,78.05954500,9.36434174,
41.339233,0.9577,0.0918,0.0137,30.30161667,78.05954500,9.36434174,
41.377040,0.9577,0.0918,0.0273,30.30161667,78.05954500,9.36434174,
41.378834,0.9713,0.0762,0.0410,30.30161667,78.05954500,9.36434174,
41.416341,0.9713,0.0586,0.0410,30.30161667,78.05954500,9.36434174,
41.418526,0.9713,0.0468,0.0410,30.30161667,78.05954500,9.36434174,
41.457104,0.9713,0.0293,0.0410,30.30161667,78.05954500,9.36434174,
41.460029,0.9713,0.0156,0.0410,30.30161667,78.05954500,9.36434174,
41.496345,0.9713,0.0000,0.0410,30.30161667,78.05954500,9.36434174,
41.498893,0.9713,0.0000,0.0273,30.30161667,78.05954500,9.36434174,
41.537446,0.9733,0.0000,0.0273,30.30161667,78.05954500,9.36434174,
41.540979,0.9713,0.0000,0.0273,30.30161667,78.05954500,9.36434174,
41.575596,0.9557,0.0000,0.0273,30.30161667,78.05954500,9.36434174,
41.577988,0.9401,0.0000,0.0116,30.30161667,78.05954500,9.36434174,
41.615213,0.9401,0.0000,0.0137,30.30161667,78.05954500,9.36434174,
41.616607,0.9401,0.0000,0.0273,30.30161667,78.05954500,9.36434174,
41.655874,0.9382,0.0000,0.0273,30.30161667,78.05954500,9.36434174,
41.657588,0.9361,0.0000,0.0410,30.30157833,78.05964000,9.51309586,
41.694901,0.9342,0.0000,0.0410,30.30157833,78.05964000,9.51309586,
41.696093,0.9342,0.0000,0.0547,30.30157833,78.05964000,9.51309586,
41.735571,0.9342,0.0000,0.0391,30.30157833,78.05964000,9.51309586,
41.737600,0.9342,0.0000,0.0254,30.30157833,78.05964000,9.51309586,
41.774866,0.9342,0.0000,0.0254,30.30157833,78.05964000,9.51309586,
41.776163,0.9382,0.0000,0.0116,30.30157833,78.05964000,9.51309586,
41.815201,0.9420,0.0000,0.0116,30.30157833,78.05964000,9.51309586,
41.817211,0.9420,0.0000,0.0137,30.30157833,78.05964000,9.51309586,
41.854853,0.9284,0.0000,0.0273,30.30157833,78.05964000,9.51309586,
41.856127,0.9284,0.0000,0.0410,30.30157833,78.05964000,9.51309586,
41.895297,0.9420,0.0000,0.0566,30.30157833,78.05964000,9.51309586,
41.897671,0.9577,0.0000,0.0742,30.30157833,78.05964000,9.51309586,
41.935490,0.9713,0.0000,0.0918,30.30157833,78.05964000,9.51309586,
41.937547,0.9869,0.0000,0.0938,30.30157833,78.05964000,9.51309586,
41.976339,1.0007,0.0000,0.0938,30.30157833,78.05964000,9.51309586,
41.979490,1.0007,0.0000,0.0957,30.30157833,78.05964000,9.51309586,
42.016033,1.0007,0.0000,0.0957,30.30157833,78.05964000,9.51309586,
42.020645,1.0007,0.0000,0.0957,30.30157833,78.05964000,9.51309586,
42.055708,1.0007,0.0000,0.0938,30.30157833,78.05964000,9.51309586,
42.058107,1.0007,0.0000,0.0782,30.30157833,78.05964000,9.51309586,
42.096461,1.0007,0.0000,0.0782,30.30157833,78.05964000,9.51309586,
42.099698,1.0007,0.0000,0.0782,30.30157833,78.05964000,9.51309586,
42.135115,0.9869,0.0000,0.0801,30.30157833,78.05964000,9.51309586,
42.137658,0.9869,0.0000,0.0762,30.30157833,78.05964000,9.51309586,
42.177297,0.9869,0.0000,0.0722,30.30157833,78.05964000,9.51309586,
42.181001,0.9869,0.0000,0.0859,30.30157833,78.05964000,9.51309586,
42.216182,0.9733,0.0000,0.0879,30.30157833,78.05964000,9.51309586,
42.218459,0.9577,0.0000,0.0859,30.30157833,78.05964000,9.51309586,
42.255288,0.9713,0.0000,0.0684,30.30157833,78.05964000,9.51309586,
42.257243,0.9713,0.0000,0.0547,30.30157833,78.05964000,9.51309586,
42.296357,0.9713,0.0000,0.0547,30.30157833,78.05964000,9.51309586,
42.299905,0.9518,0.0000,0.0586,30.30157833,78.05964000,9.51309586,
42.335920,0.9401,0.0000,0.0605,30.30157833,78.05964000,9.51309586,
42.338370,0.9322,0.0000,0.0605,30.30157833,78.05964000,9.51309586,
42.375847,0.9147,-0.0137,0.0605,30.30157833,78.05964000,9.51309586,
42.378253,0.9010,-0.0137,0.0762,30.30157833,78.05964000,9.51309586,
42.416314,0.8834,-0.0137,0.0801,30.30157833,78.05964000,9.51309586,
42.419698,0.8756,-0.0137,0.0801,30.30157833,78.05964000,9.51309586,
42.456232,0.8678,-0.0137,0.0624,30.30157833,78.05964000,9.51309586,
42.459629,0.8619,-0.0137,0.0468,30.30157833,78.05964000,9.51309586,
42.495817,0.8502,0.0000,0.0468,30.30157833,78.05964000,9.51309586,
42.498607,0.8365,0.0000,0.0312,30.30157833,78.05964000,9.51309586,
42.535942,0.8267,0.0000,0.0137,30.30157833,78.05964000,9.51309586,
42.539488,0.8345,0.0000,0.0000,30.30157833,78.05964000,9.51309586,
42.575765,0.8541,0.0000,0.0000,30.30157833,78.05964000,9.51309586,
42.579840,0.8853,0.0000,0.0000,30.30157833,78.05964000,9.51309586,
42.615427,0.9147,0.0000,0.0137,30.30157833,78.05964000,9.51309586,
42.617630,0.9420,0.0000,0.0312,30.30157833,78.05964000,9.51309586,
42.655071,0.9674,0.0000,0.0449,30.30157833,78.05964000,9.51309586,
42.657228,1.0007,0.0000,0.0449,30.30157833,78.05964000,9.51309586,
42.696588,1.0144,0.0000,0.0605,30.30157833,78.05964000,9.51309586,
42.699878,1.0163,0.0000,0.0782,30.30157833,78.05964000,9.51309586,
42.734875,1.0144,0.0000,0.0801,30.30157833,78.05964000,9.51309586,
42.737165,1.0163,0.0000,0.0762,30.30157833,78.05964000,9.51309586,
42.776876,1.0144,0.0000,0.0624,30.30157833,78.05964000,9.51309586,
42.779638,1.0007,0.0000,0.0782,30.30157833,78.05964000,9.51309586,
42.814698,1.0007,0.0000,0.0762,30.30157833,78.05964000,9.51309586,
42.817050,1.0007,0.0000,0.0586,30.30157833,78.05964000,9.51309586,
42.855329,0.9850,0.0000,0.0410,30.30157833,78.05964000,9.51309586,
42.857696,0.9655,0.0000,0.0273,30.30157833,78.05964000,9.51309586,
42.894938,0.9655,0.0000,0.0273,30.30157833,78.05964000,9.51309586,
42.898929,0.9655,0.0000,0.0273,30.30157833,78.05964000,9.51309586,
42.934395,0.9518,0.0000,0.0332,30.30157833,78.05964000,9.51309586,
42.936427,0.9342,0.0000,0.0468,30.30157833,78.05964000,9.51309586,
42.974183,0.9303,0.0000,0.0605,30.30157833,78.05964000,9.51309586,
42.976634,0.9303,0.0000,0.0762,30.30157833,78.05964000,9.51309586,
43.014074,0.9303,0.0000,0.0957,30.30157833,78.05964000,9.51309586,
43.016174,0.9303,0.0000,0.0977,30.30157833,78.05964000,9.51309586,
43.054072,0.9440,0.0000,0.0977,30.30157833,78.05964000,9.51309586,
43.056502,0.9479,0.0000,0.0996,30.30157833,78.05964000,9.51309586,
43.094586,0.9538,0.0000,0.1036,30.30157833,78.05964000,9.51309586,
43.097013,0.9733,0.0000,0.1074,30.30157833,78.05964000,9.51309586,
43.134623,0.9733,0.0000,0.1094,30.30157833,78.05964000,9.51309586,
43.137391,0.9733,0.0000,0.1094,30.30157833,78.05964000,9.51309586,
43.173486,0.9733,0.0000,0.1113,30.30157833,78.05964000,9.51309586,
43.174923,0.9869,0.0000,0.1133,30.30157833,78.05964000,9.51309586,
43.213266,1.0007,0.0000,0.1153,30.30157833,78.05964000,9.51309586,
43.215015,1.0007,0.0000,0.1113,30.30157833,78.05964000,9.51309586,
43.254519,1.0007,0.0000,0.1055,30.30157833,78.05964000,9.51309586,
43.256665,1.0007,0.0000,0.1036,30.30157833,78.05964000,9.51309586,
43.294837,1.0007,0.0000,0.0996,30.30157833,78.05964000,9.51309586,
43.297594,1.0007,0.0000,0.0996,30.30157833,78.05964000,9.51309586,
43.334639,1.0007,0.0000,0.0957,30.30157833,78.05964000,9.51309586,
43.336987,1.0007,0.0000,0.0938,30.30157833,78.05964000,9.51309586,
43.373687,1.0007,0.0000,0.0938,30.30157833,78.05964000,9.51309586,
43.376873,1.0007,0.0000,0.0938,30.30157833,78.05964000,9.51309586,
43.413374,1.0007,0.0000,0.0938,30.30157833,78.05964000,9.51309586,
43.416482,0.9869,0.0000,0.0918,30.30157833,78.05964000,9.51309586,
43.453800,0.9733,0.0000,0.0938,30.30157833,78.05964000,9.51309586,
43.456575,0.9596,0.0000,0.0938,30.30157833,78.05964000,9.51309586,
43.494687,0.9459,0.0000,0.0977,30.30157833,78.05964000,9.51309586,
43.497528,0.9459,0.0000,0.0977,30.30157833,78.05964000,9.51309586,
43.534162,0.9459,0.0000,0.0957,30.30157833,78.05964000,9.51309586,
43.536879,0.9596,0.0000,0.0938,30.30157833,78.05964000,9.51309586,
43.573678,0.9733,0.0000,0.0918,30.30157833,78.05964000,9.51309586,
43.576284,0.9869,0.0000,0.0918,30.30157833,78.05964000,9.51309586,
43.613645,0.9869,0.0000,0.0899,30.30157833,78.05964000,9.51309586,
43.616220,0.9674,0.0000,0.0722,30.30157833,78.05964000,9.51309586,
43.653367,0.9538,0.0000,0.0586,30.30157833,78.05964000,9.51309586,
43.655417,0.9538,0.0000,0.0586,30.30157833,78.05964000,9.51309586,
43.693418,0.9538,0.0000,0.0624,30.30157833,78.05964000,9.51309586,
43.695728,0.9538,0.0000,0.0645,30.30151333,78.05982667,9.34272289,
43.732941,0.9674,0.0000,0.0645,30.30151333,78.05982667,9.34272289,
43.735221,0.9694,0.0000,0.0801,30.30151333,78.05982667,9.34272289,
43.772770,0.9655,0.0000,0.0938,30.30151333,78.05982667,9.34272289,
43.774630,0.9518,0.0000,0.0938,30.30151333,78.05982667,9.34272289,
43.813103,0.9518,0.0000,0.0918,30.30151333,78.05982667,9.34272289,
43.815334,0.9518,0.0000,0.0899,30.30151333,78.05982667,9.34272289,
43.852965,0.9518,0.0000,0.0918,30.30151333,78.05982667,9.34272289,
43.854878,0.9694,0.0000,0.0918,30.30151333,78.05982667,9.34272289,
43.892081,0.9733,0.0000,0.0957,30.30151333,78.05982667,9.34272289,
43.893999,0.9869,0.0000,0.0977,30.30151333,78.05982667,9.34272289,
43.931891,0.9869,0.0000,0.0957,30.30151333,78.05982667,9.34272289,
43.933069,0.9869,0.0000,0.0996,30.30151333,78.05982667,9.34272289,
43.972463,0.9869,0.0000,0.1036,30.30151333,78.05982667,9.34272289,
43.974300,0.9869,0.0000,0.1055,30.30151333,78.05982667,9.34272289,
44.012705,0.9869,0.0000,0.1074,30.30151333,78.05982667,9.34272289,
44.015334,0.9733,0.0000,0.1055,30.30151333,78.05982667,9.34272289,
44.052582,0.9596,0.0000,0.1036,30.30151333,78.05982667,9.34272289,
44.054274,0.9596,0.0000,0.0996,30.30151333,78.05982667,9.34272289,
44.092043,0.9596,0.0000,0.0977,30.30151333,78.05982667,9.34272289,
44.093639,0.9596,0.0000,0.0957,30.30151333,78.05982667,9.34272289,
44.132656,0.9733,0.0000,0.0918,30.30151333,78.05982667,9.34272289,
44.134833,0.9869,0.0000,0.0918,30.30151333,78.05982667,9.34272289,
44.171977,1.0007,0.0000,0.0918,30.30151333,78.05982667,9.34272289,
44.174049,1.0007,0.0000,0.0938,30.30151333,78.05982667,9.34272289,
44.211833,1.0007,0.0000,0.0918,30.30151333,78.05982667,9.34272289,
44.213586,1.0007,0.0000,0.0918,30.30151333,78.05982667,9.34272289,
44.252881,1.0007,0.0000,0.0977,30.30151333,78.05982667,9.34272289,
44.255901,1.0007,0.0000,0.0996,30.30151333,78.05982667,9.34272289,
44.292622,1.0007,0.0000,0.0996,30.30151333,78.05982667,9.34272289,
44.295563,1.0007,0.0000,0.0977,30.30151333,78.05982667,9.34272289,
